Id,SalePrice
1665,312149.8
1666,279594.62
1667,228887.75
1668,206480.75
1669,273842.97
1670,353494.25
1671,347078.3
1672,469427.5
1673,347714.28
1674,283270.9
1675,237133.3
1676,241378.2
1677,273180.66
1678,257549.45
1679,385577.75
1680,264072.34
1681,260268.53
1682,343588.7
1683,223629.33
1684,175149.58
1685,245025.34
1686,191019.84
1687,205528.34
1688,243384.0
1689,229495.72
1690,301002.2
1691,250944.22
1692,301327.3
1693,137206.97
1694,276027.94
1695,233389.95
1696,151226.25
1697,238747.5
1698,326422.3
1699,598331.4
1700,382118.25
1701,376132.94
1702,197783.11
1703,223098.75
1704,311537.66
1705,255838.17
1706,175727.92
1707,193006.28
1708,205532.42
1709,228045.34
1710,225301.55
1711,188498.31
1712,191377.22
1713,292572.25
1714,225277.16
1715,222398.17
1716,201071.03
1717,170300.02
1718,146670.66
1719,247197.03
1720,182457.08
1721,181817.34
1722,110364.23
1723,192271.42
1724,193607.92
1725,231027.3
1726,156085.34
1727,190865.14
1728,201281.6
1729,128581.664
1730,142597.05
1731,161980.95
1732,198068.03
1733,200445.98
1734,95262.2
1735,78338.71
1736,142505.66
1737,103007.33
1738,174210.28
1739,140841.0
1740,131429.78
1741,153734.62
1742,216727.0
1743,142254.12
1744,248899.03
1745,216231.62
1746,105050.0
1747,182361.83
1748,257458.0
1749,88134.586
1750,111384.67
1751,280948.56
1752,167180.92
1753,164830.66
1754,191307.12
1755,261733.67
1756,176145.33
1757,171046.67
1758,173506.23
1759,130508.04
1760,155419.1
1761,109349.94
1762,168111.78
1763,168232.33
1764,141006.53
1765,129327.64
1766,158991.84
1767,211374.66
1768,205631.11
1769,201183.8
1770,213888.38
1771,95699.0
1772,137079.39
1773,227993.16
1774,280918.84
1775,144404.64
1776,171944.14
1777,152612.84
1778,170232.17
1779,72883.54
1780,108473.45
1781,169048.02
1782,117213.73
1783,286101.84
1784,175729.06
1785,127874.95
1786,318372.28
1787,258187.22
1788,45225.133
1789,136801.11
1790,151287.75
1791,191199.38
1792,139464.25
1793,49018.598
1794,104189.984
1795,102843.95
1796,80715.85
1797,91164.05
1798,111971.375
1799,103252.234
1800,143449.77
1801,142614.39
1802,147610.03
1803,246393.66
1804,95899.07
1805,146277.83
1806,70641.484
1807,95184.09
1808,112965.61
1809,181809.3
1810,121721.6
1811,70480.38
1812,79425.625
1813,70918.0
1814,124374.36
1815,31694.682
1816,149261.73
1817,178332.1
1818,147704.1
1819,159084.12
1820,116124.33
1821,133026.06
1822,220933.97
1823,53525.0
1824,126497.85
1825,248309.9
1826,167756.4
1827,155009.55
1828,107318.21
1829,80763.77
1830,121428.23
1831,92933.39
1832,46781.918
1833,213078.1
1834,120657.8
1835,22422.533
1836,96198.35
1837,20176.166
1838,64765.664
1839,116096.73
1840,84697.12
1841,139920.72
1842,77885.43
1843,115663.6
1844,146091.73
1845,252015.1
1846,115950.55
1847,430863.3
1848,29499.709
1849,111511.69
1850,119438.61
1851,216859.78
1852,92909.664
1853,169436.45
1854,160758.03
1855,92149.0
1856,174669.62
1857,81753.2
1858,98691.69
1859,89911.31
1860,107957.914
1861,114667.164
1862,274866.53
1863,213294.42
1864,213365.1
1865,231363.75
1866,338102.88
1867,274014.03
1868,341425.25
1869,261526.38
1870,233190.88
1871,240759.47
1872,236788.16
1873,138811.44
1874,90673.14
1875,111848.46
1876,248725.47
1877,257123.9
1878,171565.0
1879,119623.11
1880,120654.914
1881,263641.4
1882,278424.4
1883,273703.44
1884,268497.03
1885,196241.4
1886,307577.28
1887,250065.3
1888,293785.38
1889,201713.64
1890,137133.28
1891,132635.16
1892,51368.46
1893,101084.36
1894,148985.34
1895,165004.84
1896,202107.66
1897,64944.227
1898,97108.555
1899,337566.1
1900,133458.39
1901,93239.72
1902,150275.72
1903,274944.72
1904,92481.27
1905,320062.56
1906,52861.53
1907,148321.86
1908,120005.875
1909,92807.39
1910,128457.14
1911,187354.08
1912,148950.45
1913,286661.44
1914,55432.47
1915,126432.05
1916,9873.493
1917,217924.12
1918,164710.55
1919,115607.125
1920,156974.2
1921,202832.6
1922,218484.62
1923,214866.1
1924,175020.38
1925,291709.78
1926,268264.34
1927,142180.75
1928,130973.375
1929,136899.03
1930,140554.72
1931,102173.125
1932,192804.66
1933,79473.61
1934,224796.75
1935,186707.72
1936,312506.97
1937,170770.4
1938,239895.55
1939,202718.22
1940,195625.58
1941,177566.39
1942,144925.16
1943,134768.08
1944,206447.53
1945,266059.5
1946,33009.18
1947,92031.99
1948,196933.42
1949,200566.81
1950,206634.78
1951,171236.95
1952,211218.16
1953,152419.52
1954,203649.1
1955,151828.52
1956,92781.7
1957,171695.89
1958,317229.2
1959,181893.4
1960,94367.38
1961,179007.47
1962,145405.67
1963,138881.1
1964,136766.84
1965,115124.98
1966,173887.03
1967,253925.3
1968,384000.34
1969,460731.16
1970,390448.28
1971,268399.2
1972,380411.2
1973,215473.67
1974,358041.62
1975,258854.47
1976,326561.06
1977,537476.6
1978,355362.4
1979,270478.62
1980,165027.3
1981,286953.1
1982,250164.58
1983,207911.97
1984,189221.83
1985,262003.0
1986,184495.1
1987,156518.08
1988,270190.94
1989,274734.53
1990,258869.45
1991,229300.95
1992,295674.94
1993,209566.67
1994,197941.53
1995,257038.9
1996,405458.8
1997,189354.9
1998,396673.94
1999,283484.56
2000,304043.03
2001,234596.17
2002,208888.17
2003,282223.84
2004,258677.5
2005,206919.7
2006,188588.78
2007,255016.2
2008,137098.97
2009,264503.97
2010,204429.88
2011,97204.14
2012,196336.95
2013,218952.38
2014,284495.56
2015,159471.03
2016,272873.8
2017,279742.44
2018,72286.875
2019,124043.35
2020,89853.99
2021,67904.484
2022,265671.2
2023,109873.05
2024,465825.4
2025,323260.25
2026,141235.9
2027,142501.58
2028,144052.11
2029,120912.14
2030,222796.95
2031,200037.72
2032,213515.4
2033,241397.0
2034,122229.625
2035,233747.78
2036,175955.17
2037,141732.4
2038,247167.6
2039,139433.44
2040,369323.6
2041,141539.62
2042,237272.05
2043,283830.88
2044,117974.625
2045,165978.52
2046,179321.97
2047,175213.22
2048,170567.62
2049,246437.16
2050,213131.5
2051,110015.23
2052,107457.58
2053,183204.42
2054,46833.555
2055,122770.75
2056,202407.9
2057,106875.39
2058,205141.55
2059,179919.97
2060,322362.47
2061,226389.16
2062,199251.56
2063,125729.89
2064,131711.69
2065,48856.8
2066,316495.8
2067,143559.92
2068,203180.53
2069,61034.24
2070,122736.35
2071,139023.89
2072,125447.875
2073,71824.86
2074,157702.2
2075,230019.25
2076,146647.88
2077,161680.78
2078,186283.67
2079,145237.47
2080,87564.55
2081,103583.945
2082,68845.266
2083,159913.53
2084,185728.28
2085,135671.84
2086,92716.64
2087,104769.05
2088,93231.75
2089,141492.53
2090,109461.21
2091,119162.48
2092,108314.914
2093,31324.168
2094,143717.12
2095,189446.36
2096,64190.27
2097,87541.97
2098,97753.54
2099,50685.176
2100,57686.65
2101,90337.63
2102,165462.92
2103,166404.77
2104,216650.5
2105,110258.54
2106,23691.477
2107,251660.75
2108,126609.75
2109,216294.3
2110,80994.91
2111,69269.42
2112,189545.72
2113,93113.445
2114,42921.33
2115,179236.84
2116,96397.65
2117,106581.375
2118,318967.44
2119,87685.63
2120,53295.812
2121,25190.719
2122,283398.44
2123,42122.945
2124,114381.17
2125,183884.72
2126,242964.4
2127,53870.574
2128,98174.92
2129,60908.656
2130,132881.9
2131,156817.58
2132,61202.47
2133,245084.1
2134,142355.33
2135,99691.69
2136,48808.2
2137,134128.95
2138,119352.29
2139,153843.9
2140,93255.57
2141,110820.4
2142,119641.61
2143,238747.67
2144,128532.19
2145,149027.56
2146,150436.75
2147,126265.9
2148,84254.2
2149,104770.875
2150,285909.16
2151,240867.62
2152,115642.45
2153,172045.0
2154,82669.57
2155,150757.7
2156,176848.47
2157,269492.84
2158,260240.58
2159,322593.84
2160,185092.44
2161,241962.3
2162,293367.75
2163,179633.34
2164,211755.47
2165,128608.44
2166,132401.97
2167,272084.66
2168,191164.33
2169,216892.92
2170,334956.75
2171,235584.08
2172,87405.12
2173,241896.75
2174,270048.6
2175,232396.1
2176,218535.2
2177,204040.77
2178,249382.05
2179,141587.16
2180,165791.88
2181,189672.61
2182,193999.31
2183,218368.95
2184,117330.39
2185,125400.83
2186,117469.25
2187,110080.836
2188,127202.016
2189,1373572.4
2190,51965.7
2191,43745.117
2192,87228.39
2193,76859.05
2194,42484.633
2195,85481.86
2196,104569.05
2197,185320.52
2198,282707.6
2199,284745.0
2200,123220.58
2201,217936.8
2202,139432.73
2203,237136.83
2204,86712.46
2205,86505.48
2206,59033.406
2207,90475.305
2208,223187.42
2209,194226.33
2210,109718.336
2211,80051.75
2212,175129.47
2213,107682.71
2214,89265.45
2215,192308.03
2216,120856.79
2217,2647.518
2218,114496.27
2219,44750.215
2220,18064.91
2221,128849.67
2222,146570.62
2223,410392.06
2224,305274.56
2225,135317.86
2226,278988.62
2227,262904.44
2228,212300.66
2229,203177.72
2230,218001.78
2231,138387.23
2232,267624.6
2233,91318.016
2234,251828.9
2235,262399.8
2236,288071.8
2237,456644.4
2238,124325.46
2239,55265.25
2240,150132.22
2241,114777.61
2242,159957.55
2243,171143.58
2244,96281.92
2245,103030.4
2246,90542.414
2247,83531.875
2248,145549.47
2249,170153.4
2250,161284.44
2251,147303.53
2252,252474.8
2253,171946.11
2254,140484.55
2255,235758.67
2256,212030.38
2257,300018.4
2258,177409.5
2259,202366.03
2260,46819.58
2261,233992.4
2262,195392.17
2263,293619.16
2264,222693.83
2265,105829.25
2266,246703.8
2267,362187.66
2268,122008.766
2269,162948.75
2270,235289.84
2271,269008.7
2272,149007.45
2273,153245.08
2274,324280.5
2275,102834.45
2276,169880.14
2277,159428.62
2278,154460.72
2279,132319.64
2280,69202.4
2281,161846.33
2282,134948.27
2283,144809.1
2284,141769.97
2285,200151.72
2286,145027.7
2287,230002.05
2288,206295.84
2289,312772.16
2290,337993.4
2291,250736.6
2292,474069.3
2293,328631.1
2294,285841.94
2295,309092.56
2296,339200.8
2297,271280.0
2298,164417.22
2299,329096.66
2300,428027.9
2301,255840.22
2302,284089.1
2303,294436.88
2304,206224.31
2305,168743.86
2306,205611.98
2307,245620.2
2308,145715.4
2309,290981.06
2310,184845.25
2311,257020.1
2312,188295.39
2313,203781.1
2314,151848.78
2315,202738.81
2316,214817.58
2317,217200.84
2318,170966.4
2319,179858.58
2320,159214.02
2321,256180.3
2322,179455.78
2323,269991.1
2324,211227.6
2325,198373.03
2326,245462.12
2327,226121.1
2328,305376.0
2329,271120.4
2330,286812.34
2331,374478.28
2332,512593.8
2333,426279.94
2334,278677.88
2335,325298.8
2336,317739.06
2337,197262.78
2338,230133.0
2339,199371.44
2340,371100.56
2341,153311.78
2342,293419.44
2343,226654.0
2344,277721.97
2345,267836.6
2346,184475.34
2347,187656.77
2348,224192.28
2349,156423.42
2350,201187.77
2351,174851.97
2352,238148.92
2353,173045.72
2354,126737.02
2355,124175.83
2356,149624.28
2357,231128.08
2358,174291.05
2359,171675.22
2360,162665.06
2361,162669.84
2362,272303.56
2363,109005.3
2364,120751.336
2365,206934.89
2366,103973.35
2367,127457.02
2368,129079.27
2369,120351.81
2370,118736.98
2371,167825.7
2372,136424.9
2373,208137.08
2374,170254.84
2375,243568.47
2376,310879.53
2377,475750.4
2378,147203.73
2379,278225.5
2380,179734.03
2381,232915.5
2382,267503.06
2383,283577.25
2384,375228.66
2385,92579.77
2386,145055.03
2387,165111.19
2388,136303.5
2389,90071.33
2390,130101.98
2391,82550.69
2392,162624.97
2393,124003.984
2394,151279.1
2395,176464.28
2396,205344.31
2397,187007.0
2398,163268.67
2399,31496.621
2400,31577.459
2401,62871.656
2402,133290.84
2403,243294.66
2404,239842.9
2405,181389.34
2406,288225.88
2407,199787.67
2408,174752.08
2409,148799.22
2410,164416.19
2411,127270.94
2412,209862.92
2413,189572.84
2414,140836.72
2415,238988.3
2416,180269.36
2417,174444.36
2418,169672.9
2419,177627.12
2420,106178.17
2421,185183.64
2422,130924.54
2423,108831.02
2424,198290.16
2425,320357.38
2426,123742.164
2427,125004.086
2428,257159.9
2429,113950.56
2430,166366.47
2431,105301.33
2432,121495.45
2433,177306.4
2434,94774.36
2435,120794.19
2436,88245.4
2437,126022.836
2438,181563.2
2439,103299.414
2440,152014.38
2441,40385.02
2442,98848.43
2443,265530.06
2444,127519.96
2445,65806.664
2446,180252.1
2447,128354.94
2448,121605.1
2449,117333.984
2450,153077.58
2451,53516.03
2452,187870.12
2453,98957.266
2454,121154.75
2455,46011.7
2456,66780.96
2457,96219.984
2458,138439.66
2459,136083.73
2460,184386.28
2461,120802.125
2462,143089.33
2463,169220.7
2464,195577.48
2465,103210.375
2466,114326.0
2467,79404.16
2468,68876.78
2469,63377.55
2470,275151.56
2471,134289.16
2472,129483.0
2473,62272.242
2474,26902.45
2475,241543.75
2476,151353.7
2477,177620.4
2478,125651.27
2479,81982.95
2480,117671.36
2481,180967.83
2482,113607.95
2483,106562.48
2484,153955.16
2485,86845.48
2486,87939.55
2487,260694.5
2488,170114.84
2489,290441.84
2490,138107.02
2491,35323.02
2492,233788.5
2493,176516.22
2494,136588.52
2495,134100.56
2496,207945.67
2497,271060.6
2498,163804.84
2499,54455.418
2500,96519.92
2501,237315.33
2502,204765.05
2503,22662.674
2504,268435.34
2505,176541.45
2506,236286.16
2507,206350.6
2508,229802.45
2509,222145.4
2510,236757.47
2511,257087.08
2512,294346.25
2513,209428.45
2514,132778.72
2515,151914.6
2516,207997.69
2517,120786.375
2518,86127.08
2519,202283.17
2520,172742.17
2521,271815.88
2522,285788.38
2523,113185.734
2524,130569.0
2525,87575.11
2526,108711.69
2527,109852.375
2528,102376.08
2529,109062.0
2530,144299.47
2531,330088.56
2532,318605.56
2533,291293.7
2534,229112.42
2535,335168.3
2536,165835.27
2537,141943.0
2538,196020.23
2539,213807.7
2540,194783.81
2541,224611.95
2542,214411.8
2543,87069.38
2544,93806.33
2545,143950.6
2546,70672.83
2547,117138.65
2548,111148.44
2549,186282.92
2550,18417162.0
2551,178697.42
2552,238913.33
2553,70255.375
2554,81396.664
2555,155231.22
2556,147016.97
2557,85888.5
2558,62892.793
2559,180123.53
2560,169170.16
2561,260503.4
2562,235610.55
2563,217938.05
2564,242292.1
2565,101155.93
2566,101827.89
2567,176951.08
2568,246271.34
2569,227942.9
2570,100516.18
2571,211408.5
2572,111853.81
2573,197572.62
2574,303409.9
2575,105216.48
2576,71647.43
2577,167475.0
2578,82905.516
2579,52242.883
2580,124199.875
2581,146037.83
2582,135881.28
2583,134011.95
2584,129369.5
2585,247232.66
2586,307771.5
2587,245478.83
2588,146674.6
2589,179292.4
2590,269128.62
2591,433450.5
2592,191447.5
2593,174884.28
2594,160368.47
2595,231524.95
2596,388408.5
2597,223828.5
2598,322405.4
2599,89046.55
2600,319217.62
2601,126229.17
2602,110222.21
2603,140491.28
2604,85422.086
2605,77840.73
2606,168213.8
2607,197446.97
2608,111197.164
2609,193783.39
2610,122875.29
2611,113191.0
2612,141298.17
2613,176689.16
2614,201593.02
2615,219025.55
2616,178432.12
2617,195499.75
2618,150630.14
2619,190644.14
2620,299208.72
2621,192470.39
2622,243071.72
2623,210622.84
2624,201199.36
2625,517564.1
2626,178436.22
2627,251799.42
2628,207557.47
2629,211489.4
2630,149347.5
2631,345775.62
2632,254968.92
2633,255219.28
2634,363751.62
2635,156466.1
2636,141854.84
2637,218863.2
2638,169236.55
2639,228651.3
2640,169104.27
2641,196163.17
2642,150701.77
2643,163082.5
2644,72954.71
2645,135496.8
2646,142040.88
2647,110802.516
2648,157846.34
2649,163276.34
2650,141268.6
2651,147952.44
2652,240468.3
2653,283011.1
2654,145070.62
2655,263530.75
2656,265289.94
2657,266275.7
2658,295395.94
2659,280160.94
2660,239871.8
2661,334853.2
2662,402051.34
2663,284543.12
2664,260245.2
2665,212251.7
2666,220616.28
2667,161498.78
2668,174429.11
2669,196528.88
2670,231927.0
2671,231811.8
2672,195702.88
2673,235170.62
2674,196227.03
2675,158742.27
2676,281830.66
2677,275911.1
2678,218561.38
2679,294947.44
2680,244823.08
2681,523294.6
2682,361133.2
2683,1062436.8
2684,260742.95
2685,680771.6
2686,149196.75
2687,227170.62
2688,165877.48
2689,182585.84
2690,315600.5
2691,211339.9
2692,122470.4
2693,173797.88
2694,95070.22
2695,274360.3
2696,237948.05
2697,252746.33
2698,195159.22
2699,186208.02
2700,196016.31
2701,185694.66
2702,117466.42
2703,88856.83
2704,103843.33
2705,94499.12
2706,67313.69
2707,165121.23
2708,120495.7
2709,77954.07
2710,157182.73
2711,287258.62
2712,383628.72
2713,148024.5
2714,139150.84
2715,204971.62
2716,146365.97
2717,135767.2
2718,170669.47
2719,128348.06
2720,129072.9
2721,148411.81
2722,101953.89
2723,104225.11
2724,162205.34
2725,209726.5
2726,182475.38
2727,58212.074
2728,255707.58
2729,180292.94
2730,160147.53
2731,194229.22
2732,169386.56
2733,161164.11
2734,78622.9
2735,174109.84
2736,141092.4
2737,107839.06
2738,256752.45
2739,270288.8
2740,185557.8
2741,89125.414
2742,129476.33
2743,124029.17
2744,291328.1
2745,139231.31
2746,178105.16
2747,403361.4
2748,114443.664
2749,219194.95
2750,111355.46
2751,240083.28
2752,138970.22
2753,156873.11
2754,142074.16
2755,196110.78
2756,87191.805
2757,28559.809
2758,103144.83
2759,211399.47
2760,68873.29
2761,281480.44
2762,211311.75
2763,173450.47
2764,89499.266
2765,506947.2
2766,103550.36
2767,40005.625
2768,110796.15
2769,190520.95
2770,154518.27
2771,109778.54
2772,111065.42
2773,130594.89
2774,109787.734
2775,59205.477
2776,228875.25
2777,195710.75
2778,73372.08
2779,162240.9
2780,33643.395
2781,113482.45
2782,131344.42
2783,70672.32
2784,148755.2
2785,143453.33
2786,101928.33
2787,93456.33
2788,146379.72
2789,215881.58
2790,112739.48
2791,128825.08
2792,18901.096
2793,79667.016
2794,68563.19
2795,115796.58
2796,66304.875
2797,124118.45
2798,54128.72
2799,66335.016
2800,84455.59
2801,74255.38
2802,79117.08
2803,139717.5
2804,73054.98
2805,146746.98
2806,156561.98
2807,150872.62
2808,195250.95
2809,90564.6
2810,120906.36
2811,253384.16
2812,94563.58
2813,261404.5
2814,179617.81
2815,42006.66
2816,162586.39
2817,85643.85
2818,92561.414
2819,174908.78
2820,198020.03
2821,65606.3
2822,363707.44
2823,589095.2
2824,256183.34
2825,197538.3
2826,184665.38
2827,157149.8
2828,210748.66
2829,245964.45
2830,163163.92
2831,214191.3
2832,201681.11
2833,230275.9
2834,216806.45
2835,242290.95
2836,264822.2
2837,89223.4
2838,137068.38
2839,174496.45
2840,234801.45
2841,300615.28
2842,286620.88
2843,214852.33
2844,131644.4
2845,110316.75
2846,294493.9
2847,170261.84
2848,229628.58
2849,255786.97
2850,359003.0
2851,175052.53
2852,274640.2
2853,192399.8
2854,164749.2
2855,276854.66
2856,173738.7
2857,242815.33
2858,180172.92
2859,64907.293
2860,36192.14
2861,191297.0
2862,217447.17
2863,123471.2
2864,236418.16
2865,139818.3
2866,132900.34
2867,106797.5
2868,33957.758
2869,41234.1
2870,144585.34
2871,84351.36
2872,31013.213
2873,70471.02
2874,137066.42
2875,55420.445
2876,259287.95
2877,235355.5
2878,118449.08
2879,143475.1
2880,110334.06
2881,84560.34
2882,166375.2
2883,156582.12
2884,230442.78
2885,315529.94
2886,392871.5
2887,84210.37
2888,216678.12
2889,29252.662
2890,126848.05
2891,204751.12
2892,24171.05
2893,52683.938
2894,33786.96
2895,146656.17
2896,165865.56
2897,240146.58
2898,223002.95
2899,246891.58
2900,193868.36
2901,135107.84
2902,212277.17
2903,262895.84
2904,339467.3
2905,29281.334
2906,184374.67
2907,132205.39
2908,210319.4
2909,186429.6
2910,87993.17
2911,95881.01
2912,121998.17
2913,94143.43
2914,69006.06
2915,81446.516
2916,96829.375
2917,248064.08
2918,86788.15
2919,196100.28
