Id,SalePrice
1779,142483.86
1780,174747.84
1781,141583.23
1782,96400.34
1783,127588.42
1784,114775.77
1785,130121.52
1786,712793.06
1787,162027.45
1788,70071.63
1789,91744.35
1790,83172.01
1791,234382.44
1792,162651.84
1793,128061.164
1794,154177.25
1795,136130.78
1796,148743.11
1797,127457.44
1798,161299.75
1799,124361.4
1800,164675.44
1801,130903.67
1802,181848.6
1803,148704.67
1804,141386.9
1805,154915.22
1806,159914.2
1807,111446.97
1808,103354.81
1809,113656.13
1810,140764.52
1811,53119.88
1812,117043.45
1813,124247.47
1814,131142.1
1815,75110.82
1816,110786.14
1817,86635.32
1818,108209.234
1819,124830.99
1820,63697.26
1821,106889.914
1822,214576.52
1823,34450.23
1824,95383.695
1825,139943.86
1826,109373.63
1827,124598.11
1828,102479.805
1829,117934.67
1830,144792.0
1831,127890.91
1832,13256.594
1833,113109.64
1834,136620.06
1835,154094.2
1836,127373.47
1837,67899.41
1838,147959.73
1839,77379.1
1840,162564.69
1841,150914.98
1842,78116.12
1843,146818.94
1844,166773.34
1845,203042.44
1846,191773.58
1847,190263.75
1848,70363.13
1849,119339.43
1850,117445.086
1851,143623.16
1852,159315.67
1853,130508.16
1854,197755.5
1855,136281.34
1856,247728.23
1857,247062.19
1858,195341.44
1859,133515.58
1860,166758.7
1861,125395.125
1862,365947.3
1863,361772.9
1864,361743.94
1865,429669.4
1866,345499.84
1867,240803.06
1868,333438.44
1869,240520.31
1870,250542.03
1871,259202.38
1872,211174.86
1873,264517.94
1874,148268.38
1875,243840.56
1876,220052.77
1877,232153.6
1878,197559.84
1879,145222.23
1880,174239.12
1881,304682.1
1882,262800.1
1883,210175.31
1884,224658.66
1885,243733.39
1886,348652.94
1887,227197.22
1888,297497.28
1889,208817.53
1890,173333.05
1891,203860.84
1892,92783.78
1893,123427.375
1894,127059.24
1895,132871.83
1896,157601.1
1897,152290.52
1898,112615.27
1899,207437.06
1900,164681.72
1901,201432.36
1902,177039.22
1903,320603.1
1904,218848.33
1905,180161.75
1906,67506.7
1907,241989.12
1908,133149.12
1909,154341.28
1910,177585.9
1911,159434.22
1912,376142.0
1913,126751.836
1914,239281.66
1915,446366.88
1916,992940.3
1917,237058.44
1918,184969.14
1919,148898.38
1920,137965.8
1921,408267.22
1922,313557.06
1923,200708.11
1924,312922.25
1925,220422.64
1926,447077.94
1927,132474.4
1928,158904.45
1929,162411.75
1930,111865.664
1931,128325.97
1932,147875.66
1933,256512.61
1934,192845.55
1935,171072.5
1936,213867.39
1937,232889.6
1938,163365.25
1939,300193.1
1940,199254.45
1941,260216.12
1942,220449.55
1943,255633.44
1944,402251.28
1945,464793.97
1946,2316017.8
1947,262317.56
1948,143258.73
1949,272672.22
1950,159631.7
1951,220158.97
1952,201822.72
1953,198819.02
1954,234807.75
1955,115813.85
1956,352234.28
1957,169075.89
1958,372126.6
1959,143627.4
1960,117628.47
1961,147226.25
1962,102996.74
1963,109461.39
1964,121232.41
1965,210396.52
1966,190145.48
1967,311227.03
1968,445188.0
1969,414139.25
1970,503648.94
1971,420909.0
1972,402434.7
1973,258194.05
1974,351046.47
1975,559883.1
1976,265447.16
1977,373489.0
1978,341868.9
1979,350789.12
1980,199985.88
1981,402922.78
1982,216264.42
1983,224392.72
1984,181411.05
1985,236693.39
1986,206113.67
1987,241104.56
1988,209175.3
1989,197942.31
1990,225634.55
1991,249147.92
1992,202029.34
1993,194044.52
1994,234155.89
1995,203237.9
1996,291862.53
1997,293479.16
1998,313806.84
1999,298313.5
2000,314696.34
2001,215543.34
2002,268096.88
2003,307933.94
2004,302611.6
2005,197251.47
2006,244651.17
2007,249156.23
2008,287511.38
2009,228739.28
2010,237845.14
2011,126589.59
2012,195200.66
2013,199266.42
2014,195064.25
2015,187645.45
2016,218798.66
2017,199168.39
2018,158390.95
2019,151367.58
2020,107609.26
2021,91451.1
2022,200630.4
2023,163498.34
2024,280328.28
2025,407907.62
2026,222472.84
2027,204592.39
2028,177983.67
2029,209526.69
2030,265471.47
2031,236398.77
2032,297146.8
2033,258906.16
2034,233895.44
2035,220108.38
2036,248231.02
2037,281896.34
2038,293364.97
2039,261765.78
2040,250078.69
2041,226889.31
2042,239493.06
2043,210253.69
2044,216314.33
2045,237499.25
2046,164263.39
2047,151935.1
2048,137034.23
2049,166316.86
2050,167561.53
2051,133055.44
2052,109980.195
2053,176427.22
2054,130820.43
2055,122446.88
2056,182679.11
2057,111444.625
2058,229297.77
2059,170169.9
2060,149498.69
2061,155517.39
2062,147599.08
2063,142163.0
2064,133116.88
2065,93921.734
2066,136922.67
2067,103991.54
2068,163359.02
2069,115560.98
2070,112774.445
2071,121160.28
2072,163912.23
2073,109736.6
2074,135821.64
2075,109733.25
2076,111107.375
2077,186087.72
2078,140671.78
2079,127227.305
2080,123671.63
2081,134788.05
2082,121850.914
2083,140332.11
2084,135496.12
2085,179452.52
2086,94625.164
2087,114252.55
2088,88266.42
2089,92069.09
2090,132802.53
2091,132964.61
2092,114058.11
2093,101771.74
2094,113570.54
2095,192335.14
2096,123229.55
2097,123388.89
2098,138713.19
2099,55461.58
2100,85440.32
2101,120019.445
2102,153707.89
2103,97110.39
2104,320450.56
2105,137100.39
2106,63899.14
2107,233135.81
2108,102809.01
2109,112482.72
2110,92930.25
2111,86560.664
2112,151499.58
2113,115951.445
2114,110856.11
2115,163981.81
2116,99273.1
2117,123448.21
2118,108318.055
2119,124856.945
2120,115952.33
2121,75967.805
2122,155454.38
2123,93395.63
2124,138144.19
2125,124312.07
2126,122309.4
2127,172123.78
2128,128616.09
2129,111213.59
2130,135475.45
2131,278721.38
2132,126917.06
2133,111435.7
2134,127170.29
2135,133498.9
2136,541434.2
2137,92177.16
2138,139956.02
2139,175771.4
2140,114101.414
2141,150135.78
2142,124591.22
2143,159478.02
2144,101834.555
2145,134759.77
2146,180947.64
2147,190396.8
2148,174417.17
2149,273406.53
2150,244500.95
2151,152781.03
2152,202790820.0
2153,236153.61
2154,118479.39
2155,140376.69
2156,331768.06
2157,264876.66
2158,293574.88
2159,258367.22
2160,208962.16
2161,246825.03
2162,538545.2
2163,310657.66
2164,263164.75
2165,222322.47
2166,165598.31
2167,260430.62
2168,178758.86
2169,230521.67
2170,177635.72
2171,168653.31
2172,159481.67
2173,158124.11
2174,260903.2
2175,306479.9
2176,398025.47
2177,280391.12
2178,228132.56
2179,152779.14
2180,146887.42
2181,202701.34
2182,224669.8
2183,198967.73
2184,110497.02
2185,100001.26
2186,150071.06
2187,176938.11
2188,195136.25
2189,449661.9
2190,117005.06
2191,55654.816
2192,217158.48
2193,126898.305
2194,156685.12
2195,156757.47
2196,124911.49
2197,145291.62
2198,185764.12
2199,192086.56
2200,152351.52
2201,172345.53
2202,276175.97
2203,190429.3
2204,172935.78
2205,160119.92
2206,111393.2
2207,225139.1
2208,307629.25
2209,338179.38
2210,178572.45
2211,102523.11
2212,119422.99
2213,131799.08
2214,104933.18
2215,90733.445
2216,130963.234
2217,637576.3
2218,94387.766
2219,32507.518
2220,107100.625
2221,448925.78
2222,371528.72
2223,344888.2
2224,233214.08
2225,144958.62
2226,212146.39
2227,183345.83
2228,292034.6
2229,239560.22
2230,172238.06
2231,237363.84
2232,193490.69
2233,182156.86
2234,260972.38
2235,260337.25
2236,276087.5
2237,309300.2
2238,260247.14
2239,77691.81
2240,164871.55
2241,205898.94
2242,122302.87
2243,116071.04
2244,94261.016
2245,100576.07
2246,119995.875
2247,139478.19
2248,103947.62
2249,131906.1
2250,134905.33
2251,668241.8
2252,209328.95
2253,201104.72
2254,200922.4
2255,252301.02
2256,176866.08
2257,308268.3
2258,150950.83
2259,208003.22
2260,268675.3
2261,193490.88
2262,277704.12
2263,386339.84
2264,407033.28
2265,206729.64
2266,400801.53
2267,492234.4
2268,713195.56
2269,163456.56
2270,199462.83
2271,258735.84
2272,226641.27
2273,201025.52
2274,183855.02
2275,216985.83
2276,229918.77
2277,230323.23
2278,133097.83
2279,166208.4
2280,123902.78
2281,196065.4
2282,239662.12
2283,113096.59
2284,151236.42
2285,172868.66
2286,134573.67
2287,472135.5
2288,341611.44
2289,498367.4
2290,584047.06
2291,372345.25
2292,460424.56
2293,593719.94
2294,389457.6
2295,689594.9
2296,283345.6
2297,411294.34
2298,393622.1
2299,448481.16
2300,337739.75
2301,334587.1
2302,254829.22
2303,239554.28
2304,266742.4
2305,244860.31
2306,211962.97
2307,205607.73
2308,227117.92
2309,315784.34
2310,241578.23
2311,186979.86
2312,199394.75
2313,200255.55
2314,205351.81
2315,193312.7
2316,193654.81
2317,170832.52
2318,203275.9
2319,202690.12
2320,192488.9
2321,257221.78
2322,250638.83
2323,231815.33
2324,216551.08
2325,210712.97
2326,199554.55
2327,223855.8
2328,228713.33
2329,222834.67
2330,226026.73
2331,349410.53
2332,342934.4
2333,344663.94
2334,257841.44
2335,276116.97
2336,304265.72
2337,177001.73
2338,232054.88
2339,210505.3
2340,516766.22
2341,254764.34
2342,245119.42
2343,267768.25
2344,245871.19
2345,266697.38
2346,258400.73
2347,221510.42
2348,296475.97
2349,195425.48
2350,295170.3
2351,295126.4
2352,232336.11
2353,276753.38
2354,137453.6
2355,128959.016
2356,189651.44
2357,215451.89
2358,196408.27
2359,183152.2
2360,129707.586
2361,166244.7
2362,253646.5
2363,149267.75
2364,204045.42
2365,249832.2
2366,211357.81
2367,246303.95
2368,274222.8
2369,258956.78
2370,213290.75
2371,226587.02
2372,227336.36
2373,353693.16
2374,341314.47
2375,276405.47
2376,383019.78
2377,385156.75
2378,143458.75
2379,255874.9
2380,168435.52
2381,167351.36
2382,231316.89
2383,213468.2
2384,260305.73
2385,155968.33
2386,139684.25
2387,139692.78
2388,76341.914
2389,152726.84
2390,156324.83
2391,142590.44
2392,151621.72
2393,197186.02
2394,158790.08
2395,227100.6
2396,151168.5
2397,228296.45
2398,139420.73
2399,67736.87
2400,80538.04
2401,126030.664
2402,112908.53
2403,149390.8
2404,182551.97
2405,196319.12
2406,114241.984
2407,144364.58
2408,205176.03
2409,116100.93
2410,235415.16
2411,133917.16
2412,144242.64
2413,129587.52
2414,172942.05
2415,136811.2
2416,102895.125
2417,201075.38
2418,169031.39
2419,164378.25
2420,149034.33
2421,134447.31
2422,96694.71
2423,94461.06
2424,233859.53
2425,310746.84
2426,139019.5
2427,147744.98
2428,206850.34
2429,128941.555
2430,160066.62
2431,112256.81
2432,154057.31
2433,183456.72
2434,192130.17
2435,236344.44
2436,200311.52
2437,123022.18
2438,156069.2
2439,82890.266
2440,129188.96
2441,71251.52
2442,110097.516
2443,98722.49
2444,167318.64
2445,99646.06
2446,148166.6
2447,165004.78
2448,192387.23
2449,127234.586
2450,152762.1
2451,141697.1
2452,212406.94
2453,130058.25
2454,149967.2
2455,76088.82
2456,116749.25
2457,140660.92
2458,164551.73
2459,137373.27
2460,131164.1
2461,137956.31
2462,146179.75
2463,110716.33
2464,189690.5
2465,151235.98
2466,155530.44
2467,110750.44
2468,237476.83
2469,196898.5
2470,203562.62
2471,224806.11
2472,134347.86
2473,138982.92
2474,1573397.1
2475,200647.25
2476,130777.02
2477,129041.94
2478,149587.97
2479,110221.59
2480,179011.17
2481,127558.49
2482,184791.23
2483,131418.28
2484,107350.03
2485,143194.12
2486,232732.84
2487,224793.25
2488,179493.25
2489,178742.33
2490,115059816.0
2491,109482.06
2492,232083.42
2493,167906.73
2494,154312.73
2495,94160.66
2496,221396.8
2497,158070.44
2498,177637.75
2499,98779.75
2500,139804.33
2501,145948.52
2502,168642.05
2503,90638.14
2504,442206.53
2505,223527.06
2506,278295.06
2507,438811.28
2508,263462.56
2509,234651.27
2510,224550.28
2511,170846.53
2512,244491.64
2513,215797.56
2514,414838.12
2515,164568.52
2516,185029.12
2517,170789.34
2518,193384.25
2519,266909.06
2520,204391.31
2521,208071.47
2522,267691.4
2523,125140.78
2524,134769.8
2525,134926.17
2526,167021.31
2527,134274.84
2528,178723.58
2529,355733.0
2530,144102.12
2531,254510.58
2532,254289.8
2533,222485.58
2534,223243.92
2535,362518.9
2536,309518.25
2537,257134.72
2538,205954.31
2539,193429.25
2540,200825.67
2541,234928.92
2542,210722.81
2543,118984.07
2544,105653.97
2545,115744.73
2546,157918.84
2547,119240.23
2548,155214.53
2549,174981.47
2550,3967963.2
2551,158686.53
2552,182364.92
2553,45538.38
2554,107834.04
2555,167092.22
2556,116840.92
2557,107161.93
2558,131033.82
2559,129786.52
2560,211892.84
2561,203454.53
2562,197821.72
2563,196131.98
2564,277743.6
2565,203773.56
2566,162330.45
2567,137134.9
2568,242924.67
2569,309797.03
2570,164967.33
2571,276955.62
2572,192981.52
2573,253681.34
2574,395523.53
2575,125232.0
2576,50011.406
2577,106932.63
2578,122878.54
2579,72063.86
2580,77218.84
2581,137722.06
2582,80444.85
2583,352582.12
2584,126660.24
2585,220010.16
2586,218372.16
2587,213244.19
2588,217773.4
2589,186642.06
2590,177150.86
2591,251234.72
2592,246979.97
2593,677581.56
2594,186234.19
2595,205589.89
2596,259130.7
2597,194998.78
2598,369874.9
2599,743728.06
2600,217556.47
2601,179667.25
2602,107957.11
2603,104106.65
2604,107410.555
2605,121320.08
2606,155020.0
2607,407691.78
2608,187934.52
2609,206932.81
2610,114411.086
2611,295689.56
2612,179956.38
2613,146509.12
2614,140420.2
2615,185562.27
2616,153533.27
2617,238337.86
2618,173104.25
2619,208534.33
2620,209758.61
2621,225958.42
2622,195850.88
2623,270703.56
2624,310879.06
2625,388672.47
2626,202212.27
2627,162557.4
2628,506823.25
2629,565075.1
2630,435904.12
2631,484942.8
2632,469667.3
2633,406464.6
2634,514782.0
2635,269476.72
2636,265786.34
2637,139626.98
2638,300930.34
2639,171812.5
2640,146298.3
2641,117116.25
2642,230134.19
2643,112445.18
2644,125022.805
2645,133410.33
2646,105012.87
2647,128106.97
2648,159837.81
2649,191333.31
2650,195152.45
2651,250356.94
2652,555624.06
2653,259846.12
2654,315638.0
2655,438007.7
2656,366425.06
2657,412112.2
2658,332035.84
2659,355034.8
2660,407739.22
2661,374697.72
2662,398659.88
2663,311163.22
2664,292635.12
2665,373810.4
2666,313178.4
2667,210065.3
2668,220567.73
2669,196752.28
2670,271829.44
2671,207050.86
2672,225315.66
2673,231609.38
2674,219387.05
2675,222303.39
2676,215634.84
2677,241391.69
2678,270216.06
2679,308776.75
2680,279087.38
2681,400627.28
2682,323984.7
2683,490938.6
2684,303360.56
2685,204634.73
2686,329534.25
2687,407483.8
2688,211984.4
2689,247787.55
2690,520315.88
2691,249770.27
2692,117154.79
2693,212786.69
2694,148013.64
2695,236499.34
2696,219978.27
2697,222511.47
2698,186216.08
2699,190158.72
2700,167988.1
2701,202791.44
2702,144460.98
2703,115113.625
2704,170692.14
2705,153267.3
2706,163123.31
2707,141771.17
2708,141875.31
2709,90477.16
2710,146989.72
2711,334983.62
2712,362086.3
2713,233934.25
2714,197601.67
2715,176304.44
2716,184132.25
2717,276469.53
2718,305141.84
2719,144107.34
2720,193195.86
2721,140599.22
2722,127725.5
2723,142289.95
2724,146764.47
2725,131926.6
2726,167638.56
2727,189490.17
2728,196690.56
2729,191439.36
2730,176230.14
2731,167650.72
2732,183817.5
2733,196939.64
2734,174526.16
2735,136663.98
2736,214603.94
2737,131672.69
2738,143901.89
2739,199244.0
2740,124327.01
2741,185171.94
2742,158687.14
2743,257958.03
2744,195234.17
2745,160554.8
2746,146845.95
2747,156257.45
2748,120655.47
2749,155120.72
2750,150568.23
2751,144978.55
2752,264248.16
2753,164088.19
2754,324113.56
2755,137859.78
2756,106883.9
2757,222220.52
2758,108245.46
2759,252072.78
2760,122651.17
2761,181130.3
2762,125678.625
2763,241529.86
2764,109041.4
2765,280704.16
2766,197987.23
2767,85955.87
2768,130775.4
2769,150909.52
2770,154779.66
2771,143291.67
2772,140299.72
2773,165732.28
2774,130034.93
2775,121689.26
2776,141558.8
2777,203871.53
2778,113573.14
2779,159537.66
2780,86595.42
2781,123875.25
2782,96328.84
2783,96243.81
2784,123694.28
2785,179628.53
2786,74245.66
2787,114149.086
2788,92310.0
2789,245156.6
2790,91677.09
2791,147088.86
2792,83776.39
2793,113670.875
2794,53368.03
2795,134912.53
2796,112780.25
2797,254778.44
2798,877136.2
2799,91527.71
2800,79368.234
2801,91749.87
2802,141751.7
2803,182096.4
2804,159883.7
2805,140030.78
2806,117652.93
2807,560576.06
2808,148096.53
2809,122283.5
2810,139710.23
2811,184621.25
2812,217771.95
2813,175207.58
2814,178270.94
2815,93690.74
2816,175471.44
2817,162048.78
2818,148538.27
2819,185058.25
2820,151110.27
2821,141902.11
2822,341067.8
2823,537968.25
2824,222402.64
2825,229659.3
2826,173325.94
2827,132009.66
2828,290933.5
2829,185236.94
2830,277127.62
2831,182388.92
2832,272892.56
2833,382890.12
2834,257676.5
2835,226768.61
2836,200019.62
2837,159061.38
2838,148113.33
2839,189348.9
2840,201307.34
2841,217563.95
2842,293779.06
2843,140361.83
2844,128751.09
2845,144130.3
2846,217652.97
2847,273474.84
2848,258007.48
2849,231299.9
2850,276831.25
2851,225160.36
2852,287450.53
2853,280179.97
2854,128045.53
2855,201502.11
2856,214387.11
2857,222923.53
2858,254330.05
2859,112983.29
2860,156556.97
2861,133438.44
2862,197921.55
2863,130072.766
2864,277529.12
2865,177503.97
2866,159099.77
2867,100812.59
2868,216413.78
2869,284857.72
2870,247367.5
2871,121631.016
2872,83279.31
2873,110495.76
2874,117216.37
2875,152828.39
2876,217140.25
2877,162294.69
2878,264051.16
2879,109722.69
2880,96160.97
2881,205795.67
2882,241329.31
2883,189366.97
2884,306688.38
2885,225445.05
2886,324435.8
2887,222412.61
2888,162601.44
2889,84346.55
2890,129327.02
2891,138827.8
2892,64312.426
2893,56360.246
2894,76715.375
2895,460740.4
2896,374982.28
2897,213013.48
2898,149525.06
2899,201230.56
2900,203613.5
2901,152903.77
2902,257746.05
2903,405385.3
2904,364909.16
2905,202535.94
2906,154851.56
2907,122077.96
2908,135731.0
2909,162237.9
2910,116971.37
2911,105951.33
2912,148660.56
2913,80769.57
2914,103952.67
2915,123347.945
2916,82468.89
2917,221056.28
2918,128534.555
2919,193407.3
